3,98.8485,283.214,91.3726,0.864399,0.418921,0.0996727,0.259588
3.01,105.152,278.474,90.3991,0.866678,0.417833,0.0990461,0.25392
3.02,111.318,273.76,89.4225,0.868988,0.41664,0.0983591,0.248185
3.03,117.264,269.132,88.4774,0.871276,0.415408,0.0976328,0.242448
3.04,122.945,264.621,87.594,0.873497,0.414212,0.0969136,0.236724
3.05,128.367,260.228,86.7698,0.875646,0.413078,0.0962418,0.230971
3.06,133.562,255.934,85.9946,0.877729,0.41202,0.0956532,0.225127
3.07,138.566,251.718,85.2556,0.879752,0.411042,0.0951655,0.219145
3.08,143.41,247.56,84.5448,0.881719,0.410145,0.0947679,0.213007
3.09,148.114,243.446,83.8588,0.883629,0.409326,0.0944283,0.206726
3.1,152.698,239.364,83.1941,0.885485,0.408571,0.0940932,0.200331
3.11,157.173,235.307,82.5499,0.88729,0.407866,0.0937043,0.193861
3.12,161.545,231.271,81.9271,0.889044,0.407199,0.0932115,0.187355
3.13,165.828,227.247,81.3187,0.890761,0.406538,0.0925671,0.180841
3.14,170.03,223.237,80.7197,0.892447,0.405862,0.091745,0.174349
3.15,174.155,219.241,80.1248,0.894111,0.405147,0.0907351,0.167893
3.16,178.21,215.262,79.5262,0.895764,0.404368,0.0895373,0.161483
3.17,182.194,211.307,78.9165,0.897412,0.403505,0.0881688,0.155116
3.18,186.105,207.386,78.2863,0.899063,0.402545,0.0866502,0.14878
3.19,189.936,203.513,77.6338,0.900708,0.401497,0.0850191,0.142465
3.2,193.679,199.704,76.9543,0.902343,0.400374,0.0833065,0.136154
3.21,197.323,195.974,76.2505,0.903951,0.399203,0.0815466,0.129843
3.22,200.869,192.329,75.5201,0.905526,0.398,0.0797553,0.123525
3.23,204.318,188.772,74.7649,0.907058,0.396781,0.077942,0.117201
3.24,207.676,185.302,73.9915,0.908537,0.395568,0.0761111,0.110878
3.25,210.955,181.91,73.1991,0.909962,0.394364,0.0742544,0.104562
3.26,214.161,178.592,72.3901,0.911328,0.393177,0.0723692,0.0982642
3.27,217.302,175.338,71.5701,0.912633,0.392017,0.0704491,0.0919875
3.28,239.953,146.798,59.6886,0.931676,0.357175,0.0454816,0.0483525
3.29,250.158,137.144,60.7153,0.938455,0.342849,0.0233813,0.0347761
3.3,251.111,135.961,60.5047,0.938708,0.342479,0.0226282,0.0319797
3.31,252.547,134.144,60.1644,0.938988,0.342167,0.0217207,0.0274258
3.32,254.228,131.979,59.7231,0.939238,0.341948,0.0208935,0.021604
3.33,256.017,129.636,59.1934,0.939422,0.341839,0.0203103,0.0148286
3.34,257.833,127.22,58.5914,0.939515,0.341844,0.0200174,0.00738318
3.35,262.242,121.336,57.0128,0.939634,0.341527,0.0184495,-0.0103249
3.36,263.99,118.889,56.204,0.939505,0.341533,0.0185079,-0.018546
3.37,265.587,116.609,55.3737,0.9393,0.341582,0.0186821,-0.0262366
3.38,267.139,114.368,54.4877,0.939073,0.34156,0.0186717,-0.0336012
3.39,268.54,112.336,53.6163,0.938837,0.341505,0.0185554,-0.0401799
3.4,269.839,110.457,52.7468,0.938601,0.34141,0.0183142,-0.04618
3.41,271.061,108.687,51.8696,0.938372,0.341256,0.0179291,-0.0517773
3.42,272.162,107.095,51.0329,0.938144,0.341084,0.0175527,-0.056918
3.43,273.176,105.621,50.226,0.937901,0.340911,0.017206,-0.0618544
3.44,274.107,104.243,49.4579,0.937619,0.340786,0.016928,-0.0667032
3.45,274.95,102.967,48.7473,0.937289,0.340748,0.0167569,-0.0714131
3.46,275.749,101.717,48.0655,0.936918,0.340771,0.0165582,-0.0760673
3.47,276.496,100.515,47.4277,0.936531,0.340835,0.0162942,-0.0804729
3.48,277.172,99.4052,46.8517,0.936162,0.340909,0.015978,-0.0844209
3.49,277.827,98.3019,46.2857,0.935816,0.340944,0.0154794,-0.0881299
3.5,278.439,97.2462,45.7403,0.935502,0.340933,0.0148342,-0.0915409
3.51,279.006,96.2385,45.21,0.935215,0.340882,0.0140684,-0.0947316
3.52,279.528,95.2757,44.69,0.93494,0.340808,0.0132164,-0.0977889
3.53,280.011,94.3533,44.1754,0.934663,0.340729,0.0123266,-0.100781
3.54,280.466,93.4676,43.6654,0.934374,0.340664,0.0114561,-0.103741
3.55,280.904,92.6178,43.1608,0.934069,0.340626,0.0106581,-0.10666
3.56,281.33,91.8072,42.6667,0.93375,0.340623,0.00996047,-0.109487
3.57,281.753,91.0319,42.1809,0.933434,0.340638,0.00934922,-0.112154
3.58,282.169,90.2969,41.7094,0.933135,0.340665,0.00878871,-0.114586
3.59,282.574,89.6033,41.2488,0.932868,0.340676,0.00823483,-0.116742
3.6,282.962,88.9578,40.7974,0.932647,0.340649,0.00766322,-0.118612
3.61,283.324,88.3696,40.3548,0.932483,0.340554,0.00707197,-0.120202
3.62,283.651,87.8527,39.9268,0.932382,0.340375,0.00647538,-0.121518
3.63,283.937,87.4205,39.5247,0.932349,0.340103,0.00589094,-0.122556
3.64,284.176,87.0819,39.1581,0.932386,0.33974,0.0053311,-0.123308
3.65,284.366,86.839,38.8349,0.932486,0.339302,0.00479279,-0.12378
3.66,284.502,86.6857,38.5523,0.932639,0.338804,0.00423532,-0.124013
3.67,284.541,86.6596,38.4598,0.932729,0.338564,0.00405109,-0.123992
3.68,284.568,86.6688,38.341,0.932831,0.338306,0.0038143,-0.123938
3.69,284.516,86.7411,37.9677,0.933064,0.337675,0.00284949,-0.123928
3.7,284.476,86.8056,37.9131,0.933127,0.337522,0.00274137,-0.123875
3.71,284.381,86.9469,37.845,0.933159,0.337455,0.00262617,-0.12382
3.72,284.233,87.1353,37.7626,0.933164,0.337462,0.00249254,-0.123768
3.73,284.039,87.3481,37.6729,0.933139,0.337555,0.00231728,-0.123705
3.74,283.809,87.5648,37.5778,0.933087,0.337731,0.00208614,-0.12362
3.75,283.55,87.7689,37.4789,0.933008,0.337989,0.00179843,-0.123519
3.76,283.274,87.946,37.373,0.932903,0.338316,0.00147545,-0.123423
3.77,282.525,88.1075,36.9361,0.932375,0.339827,-1.97497e-05,-0.123267
3.78,282.426,88.1304,36.8896,0.932349,0.339898,-9.04723e-05,-0.123264
3.79,282.272,88.173,36.8156,0.932258,0.340137,-6.21076e-05,-0.123291
3.8,281.866,88.1567,36.4634,0.931735,0.341564,0.000553075,-0.1233
3.81,281.818,88.1343,36.3928,0.931719,0.341611,0.000806823,-0.123292
3.82,281.755,88.1078,36.2893,0.931658,0.341794,0.00140161,-0.123241
3.83,281.703,88.0596,36.1551,0.93159,0.342028,0.00234872,-0.123092
3.84,281.677,87.9868,36.0017,0.931539,0.342262,0.00363286,-0.122792
3.85,282.036,87.5574,35.5696,0.931238,0.3434,0.00991588,-0.12155
3.86,282.054,87.4845,35.4906,0.931352,0.343211,0.0106016,-0.121153
3.87,282.088,87.3818,35.3939,0.931516,0.342957,0.0117519,-0.1205
3.88,282.61,86.8775,35.1605,0.931933,0.342185,0.0179969,-0.118683
3.89,282.642,86.7687,35.0952,0.932169,0.341671,0.0186496,-0.118211
3.9,282.706,86.5941,35.0264,0.932531,0.340867,0.0197203,-0.117498
3.91,283.346,85.8856,34.9788,0.933772,0.337645,0.0255934,-0.115803
3.92,283.397,85.7047,34.9264,0.934125,0.336795,0.0262038,-0.115293
3.93,283.909,84.9421,34.9671,0.935451,0.333261,0.03042,-0.113772
3.94,283.969,84.7043,34.9313,0.935823,0.332352,0.0310876,-0.113184
3.95,284.473,83.73,35.0024,0.93702,0.329145,0.0352332,-0.111424
3.96,284.718,83.1165,35.0206,0.937587,0.327687,0.0374087,-0.110232
3.97,285.047,82.3184,35.0399,0.938085,0.326391,0.0402126,-0.108853
3.98,285.456,81.3932,35.0481,0.938408,0.325514,0.0435491,-0.107401
3.99,286.062,80.206,35.0259,0.938505,0.325118,0.0481343,-0.105778
4,286.7,79.0048,34.9633,0.938382,0.325293,0.0527252,-0.104137
4.01,287.498,77.6143,34.835,0.938041,0.325951,0.0581202,-0.102263
4.02,288.303,76.2197,34.6431,0.937642,0.326766,0.0632867,-0.100234
4.03,289.224,74.6903,34.3457,0.937171,0.327666,0.0689572,-0.0979307
4.04,290.181,73.1246,33.9456,0.936774,0.328312,0.0746418,-0.0953617
4.05,291.114,71.5717,33.4517,0.936628,0.328339,0.0798858,-0.0924173
4.06,291.377,70.9533,33.1785,0.936916,0.327712,0.0810497,-0.0906863
4.07,293.036,68.5183,32.2766,0.937466,0.325611,0.0895414,-0.0843606
4.08,293.291,67.9562,31.9779,0.938138,0.324194,0.0901558,-0.0816533
4.09,294.836,66.0486,31.2208,0.940332,0.318255,0.0963469,-0.0721578
4.1,295.06,65.6504,30.9792,0.941311,0.316149,0.0964303,-0.0684509
4.11,296.379,64.5092,30.4669,0.944596,0.307187,0.100745,-0.056788
4.12,296.992,64.0711,30.1276,0.94678,0.301139,0.102536,-0.0490883
4.13,297.543,63.7886,29.7415,0.948863,0.294812,0.104802,-0.0419665
4.14,298.013,63.6311,29.2636,0.950714,0.288581,0.107641,-0.0357306
4.15,298.38,63.5626,28.6672,0.952266,0.282786,0.110883,-0.0304365
